,STATION CODE,Address,Location,Temp,DO,PH,CONDUCTIVITY (mhos/cm),BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf,Is_Potable
1082,3028,"TAMBIRAPARANI AT VELLAKOIL, TIRUNELVELI",TAMILNADU,25.0,6.8,6.7,247.0,2.1,1.84,280.0,500.0,2010.0,60.71676039215688,2,0
1083,3029,"TAMBIRAPARANI AT SIVALAPERI, CONFLUENCE POINT OF KUTTRALAM FALLS, D/S OF PALAYAMKOTTAI, TIRUNELVELI",TAMILNADU,25.0,6.6,6.9,359.0,2.3,0.59,110.0,280.0,2010.0,58.73983960784313,2,0
1084,1885,GHAGGAR AT D/S OF SURAJPUR,HARYANA,27.0,6.5,8.4,240.0,2.7,0.62,221.0,468.0,2010.0,69.1261937254902,2,0
1089,1718,"GAGGAR  ENTERING IN  FROM HARYANA NR RD NO. 629, ",RAJASTHAN,32.7,3.3,7.9,897.0,1.3,0.97,5.0,12.0,2010.0,43.42891568627451,1,0
1090,1719,"GAGGAR D/S HANUMANGARH NEAR 2 KNJ NAI ABADI, MAKKASR, ",RAJASTHAN,34.5,4.9,8.0,510.0,1.2,0.35,4.0,8.0,2010.0,46.214961960784315,1,0
1099,1717,"KODRA DAM, MOUNT ABU, ",RAJASTHAN,21.3,5.2,7.3,465.0,0.9,0.59,4.0,9.0,2010.0,42.095351372549025,1,0
1100,2624,MARKANDA U/S KALA AMB,HIMACHAL PRADESH,22.1,7.8,8.2,410.0,1.2,0.1,16.0,32.0,2010.0,53.46651450980393,2,0
1101,2625,MARKANDA D/S KALA AMB/ BOUNDARY OF HARYANA,HIMACHAL PRADESH,22.33,6.7,8.12,396.0,1.53,0.15,10.0,29.0,2010.0,53.5774188235294,2,0
1102,1871,"MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",HIMACHAL PRADESH,21.5,8.0,8.1,403.0,0.8,0.1,12.0,25.0,2010.0,49.97048156862745,1,0
1103,1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,24.0,4.88,7.94,149.0,2.65,0.516,221.0,165.0,2010.0,63.59125952941177,2,0
1104,1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,22.0,5.67,7.02,153.0,1.67,0.516,221.0,22.0,2010.0,53.81554247058823,2,0
1105,1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,24.0,6.0,6.9,300.0,2.23,0.516,221.0,91.0,2010.0,59.18284894117647,2,0
1106,1624,"LILONG, MANIPUR",MANIPUR,23.0,6.15,7.45,234.0,2.0,0.516,221.0,222.0,2010.0,59.178080117647056,2,0
1108,1626,"HEIRANGOITHONG, MANIPUR",MANIPUR,24.0,2.98,7.52,422.0,5.53,0.516,221.0,531.0,2010.0,83.7342171764706,3,1
1109,1627,"KIYAMGI, MANIPUR",MANIPUR,24.0,5.48,7.42,180.0,2.08,0.516,221.0,136.0,2010.0,58.28082423529411,2,0
1110,1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",MANIPUR,23.0,5.13,7.46,162.0,2.23,0.516,221.0,211.0,2010.0,58.9691554117647,2,0
1112,1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",MEGHALAYA,24.0,6.58,6.5,655.0,5.93,4.0,40.0,60.0,2010.0,88.44547450980392,3,1
1114,1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.0,8.23,7.05,137.0,1.4,3.2,243.0,323.0,2010.0,58.02503901960784,2,0
1115,1633,SIMSANG RIVER WILLIAMNAGAR,MIZORAM,25.0,8.23,7.38,143.0,1.55,3.55,255.0,360.0,2010.0,60.67673039215687,2,0
1116,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,22.0,6.6,7.3,210.0,1.3,0.516,8.5,242.0,2010.0,48.82087070588234,1,0
1117,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,22.0,6.8,7.2,220.0,1.5,0.516,221.0,97.0,2010.0,55.39406776470589,2,0
1118,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.0,6.8,7.0,317.0,1.5,0.516,8.0,45.0,2010.0,50.083961882352945,3,1
1119,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.0,6.4,6.7,323.0,1.4,0.516,19.0,205.0,2010.0,47.67412305882353,1,0
1120,1403,GUMTI AT U/S SOUTH TRIPURA,tripura,28.0,6.5,7.7,146.0,1.6,0.516,302.0,390.0,2010.0,58.98541247058824,2,0
1121,1404,GUMTI AT D/S SOUTH TRIPURA,tripura,28.0,6.2,7.7,176.0,3.5,0.2,532.0,592.0,2010.0,80.2398031372549,3,1
1122,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",tripura,29.0,6.3,8.0,198.0,4.2,0.3,524.0,686.0,2010.0,87.43621529411763,3,1
1123,1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",GUJARAT,28.0,7.3,7.4,332.0,0.7,0.3,6.0,12.0,2009.0,45.26249764705882,1,0
1124,2462,"DAMANGANGA VAPI WEIR,VAPI, DAMAN","DAMAN, DIU, DADRA NAGAR HAVELI",30.0,6.6,7.8,371.0,1.8965,4.1,180.0,1800.0,2009.0,60.193034078431374,2,0
1126,2464,"DAMANGANGA D/S OF M/S SURAT BEVERAGES, VILLAGE DADRA, SILVASSA","DAMAN, DIU, DADRA NAGAR HAVELI",30.0,6.7,7.7,354.0,4.0,2.6,137.0,947.0,2009.0,77.42246313725491,3,1
1128,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,28.0,7.3,7.4,332.0,0.7,0.3,6.0,12.0,2009.0,45.26249764705882,1,0
1132,1865,RIVER DHADAR AT KOTHADA,GUJARAT,30.0,2.5,7.5,1108.0,6.0,0.6,16.0,85.0,2009.0,82.30263058823529,3,1
1136,2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,GUJARAT,28.0,2.9,8.3,11405.0,5.6,0.1,49.0,148.0,2009.0,85.05168745098038,3,1
1137,1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",GOA,31.0,7.2,6.3,14100.0,1.6,0.41,13.0,17.0,2009.0,52.83490196078433,2,0
1138,1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",GOA,29.0,5.5,7.8,401.0,1.3,0.21,2.0,5.0,2009.0,47.731109411764706,1,0
1139,1475,ZUARI AT PANCHAWADI,GOA,30.0,6.2,6.9,11000.0,1.3,0.48,13.0,17.0,2009.0,49.13007294117647,1,0
1140,1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",GOA,24.0,8.1,7.7,7400.0,2.6,0.1,79.0,130.0,2009.0,67.94310980392156,2,0
1141,1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",GOA,27.0,7.8,6.4,609.0,2.3,0.08,49.0,70.0,2009.0,58.46861490196079,2,0
1142,1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",GOA,27.0,7.8,6.4,90.0,2.0,0.516,13.0,17.0,2009.0,54.93924423529412,2,0
1143,1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",GOA,28.0,7.2,6.5,8240.0,1.6,0.25,17.0,46.0,2009.0,52.23569450980393,2,0
1144,1547,"RIVER TALPONA AT CANACONA, GOA",GOA,27.0,4.2,7.6,5543.0,0.7,0.18,2.0,8.0,2009.0,40.05892352941176,1,0
1145,1548,"RIVER ASSONORA AT ASSONORA, GOA",GOA,26.0,6.5,6.4,505.0,1.6,0.13,8.0,13.0,2009.0,48.45926156862744,1,0
1146,2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",GOA,28.0,7.4,6.9,3844.0,2.0,0.15,5.0,10.0,2009.0,56.19333294117648,2,0
1147,2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",GOA,28.0,5.4,7.0,7692.0,1.7,0.92,29.0,48.0,2009.0,50.88759254901961,3,1
1148,2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,27.0,6.6,7.2,692.0,1.9,0.34,105.0,175.0,2009.0,56.03042509803922,2,0
1149,2273,"RIVER SAL NEAR HOTEL LEELA MOBOR,CAVELOSSIM",GOA,29.0,5.1,7.5,183.0,2.3,0.38,1201.0,1754.0,2009.0,81.63215725490197,3,1
1150,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,28.0,7.2,6.9,5350.0,2.2,0.28,134.0,206.0,2009.0,60.7606862745098,2,0
1151,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,28.0,7.0,6.8,4800.0,3.0,0.32,69.0,126.0,2009.0,65.52260666666668,2,0
1153,1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",MAHARASHTRA,29.0,6.9,7.6,136.0,3.8,0.26,143.0,309.0,2009.0,75.47675019607843,3,1
1154,1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",MAHARASHTRA,29.0,6.9,7.7,120.0,3.9,0.37,207.0,280.0,2009.0,78.08482980392156,3,1
1155,1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",MAHARASHTRA,28.0,6.7,8.0,111.0,3.6,0.31,45.0,143.0,2009.0,72.28680862745098,2,0
1156,1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",MAHARASHTRA,26.0,6.9,7.3,229.0,3.8,0.68,108.0,257.0,2009.0,73.83913137254902,2,0
1157,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,29.0,6.8,7.5,171.0,3.8,0.34,88.0,199.0,2009.0,73.72584392156863,2,0
1158,2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,29.0,6.9,7.3,183.0,2.2,1.25,2.0,56.0,2009.0,57.34131137254902,2,0
1160,2199,SAVITRI RIVER AT OVALE VILLAGE.,MAHARASHTRA,22.0,6.2,7.2,13848.0,2.5,4.11,6.0,127.0,2009.0,61.56447176470587,2,0
1161,1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",MAHARASHTRA,26.0,7.0,7.4,225.0,3.8,0.26,152.0,375.0,2009.0,75.31834431372549,3,1
1162,1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",MAHARASHTRA,35.0,6.6,8.1,102.0,3.9,0.26,165.0,345.0,2009.0,77.71645490196077,3,1
1163,17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",KERALA,28.0,8.1,6.3,1414.0,1.1,0.31,100.0,690.0,2009.0,49.66950862745098,1,0
1164,18,"PERIYAR AT KALADY, KERALA",KERALA,27.0,6.9,6.8,41.0,0.8,0.22,261.0,1487.0,2009.0,49.31161333333334,1,0
1165,20,"CHALIYAR AT KOOLIMADU, KERALA",KERALA,27.0,6.9,6.9,78.0,0.5,0.23,393.0,703.0,2009.0,49.71631960784313,1,0
1166,21,"CHALIYAR AT CHUNGAPALLY, KERALA",KERALA,26.0,6.7,6.9,5507.0,0.6,0.28,433.0,715.0,2009.0,52.245406274509804,2,0
1167,42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",KERALA,27.0,7.3,7.0,49.0,0.7,0.66,228.0,445.0,2009.0,49.01564588235294,1,0
1168,43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",KERALA,28.0,6.7,6.7,67.0,1.3,0.4,309.0,1025.0,2009.0,53.973220392156875,2,0
1169,1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",KERALA,29.0,6.5,6.6,109.0,1.2,0.37,142.0,679.0,2009.0,48.578207450980386,1,0
1170,1156,"PAMBA AT CHENGANNUR, KERALA",KERALA,27.0,6.9,6.5,108.0,1.0,0.42,540.0,1083.0,2009.0,56.2765811764706,2,0
1171,1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",KERALA,28.0,6.4,6.6,48.0,1.0,0.25,154.0,603.0,2009.0,46.80844745098039,1,0
1172,1339,"MEENACHIL AT KIDANGOOR, KERALA",KERALA,26.0,7.2,6.7,109.0,0.8,0.44,1000.0,1400.0,2009.0,66.02093372549022,2,0
1173,1340,"MANIMALA  AT KALLOOPARA, KERALA",KERALA,29.0,6.8,7.1,61.0,1.5,0.5,130.0,485.0,2009.0,53.12524549019607,2,0
1174,1341,"PAMBA AT THAKAZHY, KERALA",KERALA,28.0,6.1,6.7,244.0,0.9,0.33,655.0,1113.0,2009.0,56.80186705882353,2,0
1175,1342,"ACHENKOIL AT THUMPAMON, KERALA",KERALA,27.0,6.8,7.0,62.0,0.6,0.93,240.0,434.0,2009.0,47.31910588235295,1,0
1176,1384,"MANIMALA AT THONDRA, KERALA",KERALA,28.0,7.1,7.0,59.0,0.8,0.71,540.0,890.0,2009.0,56.45901254901961,2,0
1177,1442,"VAMANAPURAM, KERALA",KERALA,27.0,7.4,6.6,64.0,0.7,0.29,288.0,1425.0,2009.0,49.515980784313726,1,0
1178,1443,"ACHENKOIL AT CHENNITHULA, KERALA",KERALA,26.0,6.4,7.0,79.0,0.8,0.73,271.0,493.0,2009.0,48.88425921568628,1,0
1179,1563,"NEYYAR AMARAVILA, KERALA",KERALA,26.0,7.2,6.7,73.0,0.9,0.28,335.0,2150.0,2009.0,52.34922039215687,2,0
1180,1564,"AYUR, KERALA",KERALA,27.0,6.2,7.0,83.0,0.6,0.93,282.0,505.0,2009.0,46.93974588235294,1,0
1181,1565,"PAMBA DOWN, KERALA",KERALA,29.0,6.1,6.7,55.0,1.4,0.55,825.0,1450.0,2009.0,65.04148039215686,2,0
1182,1566,"THIRURANGADY, KERALA",KERALA,28.0,6.6,6.5,79.0,0.8,0.13,195.0,650.0,2009.0,46.08443450980392,1,0
1183,1567,"KUTTIYADY ESTATE, KERALA",KERALA,26.0,6.9,6.7,198.0,0.3,0.2,40.0,180.0,2009.0,39.439973725490205,1,0
1184,1568,"MAHI VALAYAM, KERALA",KERALA,27.0,7.3,6.5,44.0,0.5,0.21,233.0,400.0,2009.0,45.763781176470594,1,0
1185,1569,"KUPPAM THALIPARAMBA, KERALA",KERALA,28.0,6.2,6.6,15738.0,1.0,0.93,233.0,360.0,2009.0,51.58443411764706,2,0
1186,1571,"KORINGODA KAKKADAVU,  KERALA",KERALA,28.0,7.4,7.0,45.0,1.1,0.11,1043.0,1933.0,2009.0,71.05559254901961,2,0
1187,1572,"CHANDRIGIRI PADIYATHADKA, KERALA",KERALA,28.0,7.6,6.7,52.0,1.1,0.11,613.0,963.0,2009.0,60.8642737254902,2,0
1188,1573,"CHAITRAPUZHA IRUMPANAM, KERALA",KERALA,28.0,2.9,6.3,841.0,2.0,1.07,430.0,913.0,2009.0,53.42780196078432,2,0
1189,2284,R NEYYAR AT ARUVIPURAM,KERALA,26.0,6.6,6.7,72.0,0.7,0.32,463.0,1655.0,2009.0,51.9750737254902,2,0
1190,2285,R MAMOM AT MAMOM BRIDGE,KERALA,26.0,6.4,6.7,122.0,0.7,0.34,343.0,1630.0,2009.0,48.88816039215687,1,0
1191,2286,R AYROOR AT AYROOR BRIDGE,KERALA,26.0,5.4,6.6,102.0,0.9,0.26,240.0,1913.0,2009.0,45.91202078431373,1,0
1192,2287,R ITHIKKARA AT ITHIKKARA,KERALA,27.0,6.2,7.0,5656.0,0.9,1.05,162.0,289.0,2009.0,48.13500588235294,1,0
1193,2288,R PALLICKAL AT NELLIMUKAL,KERALA,27.0,6.9,7.1,71.0,0.5,0.26,125.0,246.0,2009.0,44.307425490196074,1,0
1194,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,28.0,6.7,6.5,55.0,0.9,0.6,265.0,500.0,2009.0,48.75104117647059,1,0
1195,2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,28.0,5.7,6.7,127.0,1.9,0.35,221.0,473.0,2009.0,55.012913725490186,2,0
1196,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.0,6.0,6.9,77.0,1.8,0.61,290.0,500.0,2009.0,56.9525862745098,2,0
1197,2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,28.0,5.2,6.1,4968.0,1.1,0.14,235.0,820.0,2009.0,46.41449607843138,1,0
1198,2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.0,7.4,6.4,78.0,1.2,0.12,280.0,720.0,2009.0,52.98186823529412,2,0
1199,2295,R CORAPUZHA AT KANAYANKODE,KERALA,27.0,6.0,7.1,13257.0,1.1,0.14,750.0,1465.0,2009.0,64.59540549019609,2,0
1200,2296,R THALLASSERY AT PATHIPPALAM,KERALA,28.0,6.4,6.1,62.0,0.7,0.28,213.0,425.0,2009.0,43.89218274509803,1,0
1201,2297,R ANCHARAKANDY AT MERUVAMBA,KERALA,27.0,6.6,6.3,59.0,1.0,0.16,248.0,385.0,2009.0,48.35400862745098,1,0
1202,2298,R KUPPAM AT RAYAROM,KERALA,27.0,7.1,6.4,59.0,0.9,0.13,178.0,275.0,2009.0,47.30718156862744,1,0
1203,2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.0,6.4,7.1,7035.0,0.8,0.19,110.0,195.0,2009.0,47.03823215686274,1,0
1204,2300,R PERUVAMBA AT CHANDAPPURA,KERALA,28.0,7.3,6.2,51.0,0.9,0.21,195.0,340.0,2009.0,47.534062352941184,1,0
1205,2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,29.0,6.8,6.5,80.0,0.8,0.26,53.0,100.0,2009.0,43.28226784313726,1,0
1206,2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,28.0,6.4,6.7,3131.0,2.2,0.12,820.0,1055.0,2009.0,73.21928705882354,2,0
1207,2303,R PULLUR AT PULLUR BR.,KERALA,27.0,5.8,6.5,59.0,1.5,0.13,1800.0,2788.0,2009.0,86.44689450980391,3,1
1208,2305,R SHRIYA AT ANGADIMOGARU,KERALA,27.0,7.7,6.8,67.0,0.9,0.08,1740.0,2257.0,2009.0,84.81292666666667,3,1
1209,2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,25.0,6.7,6.3,177.0,1.2,0.2,1583.0,2807.0,2009.0,80.41238196078432,3,1
1210,2319,R ANCHARAKANDY AT MERUVAMBA,KERALA,28.0,6.4,6.4,4165.0,1.2,0.13,168.0,303.0,2009.0,49.102161568627444,1,0
1211,2326,R KORAYAR AT KANJIKODE,KERALA,27.0,6.2,7.6,498.0,0.4,0.28,613.0,1400.0,2009.0,54.539696862745096,2,0
1212,2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,27.0,6.8,7.5,119.0,0.4,0.18,478.0,918.0,2009.0,52.37729058823529,2,0
1213,2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,27.0,7.1,7.6,161.0,0.5,0.19,710.0,1675.0,2009.0,59.5368168627451,2,0
1214,2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,28.0,5.9,6.7,70.0,1.7,0.5,74.0,428.0,2009.0,50.430373725490206,3,1
1215,2334,RIVER PERIYAR AT PATHALAM,KERALA,28.0,5.8,6.5,864.0,1.5,0.37,199.0,876.0,2009.0,50.84749450980392,3,1
1216,2335,R PERIYAR AT KALAMASSERY,KERALA,29.0,4.7,6.6,69.0,1.8,0.26,234.0,1083.0,2009.0,52.00726078431372,2,0
1217,2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,28.0,6.5,6.6,1204.0,1.2,0.24,175.0,689.0,2009.0,49.536394117647056,1,0
1218,1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",ANDHRA PRADESH,28.0,7.0,7.5,226.0,1.1,2.3,3.0,83.0,2009.0,48.59041725490196,1,0
1219,1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",ODISHA,30.0,7.7,8.1,330.0,1.9,0.9,1675.0,3025.0,2009.0,96.52748823529411,3,1
1222,2422,"NAGAVALI PENTA U/S, JAYKAYPUR TOWN",ODISHA,28.0,7.3,8.0,225.0,1.3,0.5,1295.0,2175.0,2009.0,81.37290196078433,3,1
1224,2424,BUDHABALANGA AT BALASORE D/S,ODISHA,27.0,7.2,7.7,835.0,2.0,0.7,1550.0,2750.0,2009.0,92.34700980392158,3,1
1225,2425,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,29.0,7.2,7.8,169.0,1.3,0.4,328.0,690.0,2009.0,58.818242745098054,2,0
1226,2426,Vansdhara MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ODISHA,28.0,7.0,8.1,240.0,1.0,0.4,785.0,1525.0,2009.0,66.93812156862745,2,0
1227,2427,Vansdhara GUNUPUR (INTERSTATE BOUNDRY),ODISHA,29.0,7.4,8.1,153.0,1.7,0.5,505.0,1105.0,2009.0,67.7311149019608,2,0
1228,2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,33.0,7.7,7.8,220.0,4.0,11.0,221.0,468.0,2009.0,82.58175607843138,3,1
1229,1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",PONDICHERRY,21.0,7.6,7.9,446.0,2.6,1.4,221.0,468.0,2009.0,69.27412901960784,2,0
1230,1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",TAMILNADU,24.0,7.4,6.8,337.0,1.3,0.1,115.0,208.0,2009.0,51.388133333333336,2,0
1231,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",TAMILNADU,28.0,7.5,6.7,180.0,1.3,0.1,100.0,176.0,2009.0,50.93000039215687,3,1
1232,1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",TAMILNADU,28.0,6.9,6.8,127.0,2.4,0.1,222.0,357.0,2009.0,62.37011333333333,2,0
1233,1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",TAMILNADU,30.0,7.0,7.0,305.0,1.5,0.1,113.0,191.0,2009.0,52.83105921568628,2,0
1234,1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",TAMILNADU,27.0,7.2,6.7,323.0,1.6,0.1,94.0,167.0,2009.0,52.818580392156875,2,0
1235,1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",TAMILNADU,26.0,7.4,6.7,364.0,1.6,0.1,91.0,150.0,2009.0,53.20016039215687,2,0
1236,1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",TAMILNADU,29.0,7.5,7.2,473.0,2.1,0.1,220.0,338.0,2009.0,62.295465098039216,2,0
1237,1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",TAMILNADU,26.0,6.7,7.4,544.0,2.0,0.3,158.0,253.0,2009.0,58.90115764705883,2,0
1239,1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,KARNATAKA,28.0,6.4,7.0,307.0,1.0,0.516,457.0,507.0,2009.0,54.79510188235293,2,0
1240,1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KARNATAKA,29.0,6.6,7.1,250.0,1.5,0.516,74.0,544.0,2009.0,51.501354823529404,2,0
1241,2352,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",ANDHRA PRADESH,28.0,6.5,7.9,566.0,0.9,3.8,3.0,32.0,2009.0,47.16650901960784,1,0
1256,1885, RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,28.0,7.0,7.8,350.0,2.5,0.516,221.0,468.0,2009.0,66.6370054117647,2,0
1257,1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,22.0,5.475,7.82,721.5,6.9,1.26,87.25,249.0,2009.0,99.43127,3,1
1258,1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",RAJASTHAN,23.0,4.8,7.3,260.0,0.8,1.1,3.0,7.0,2009.0,40.31307137254902,1,0
1259,1424,"IMPHAL AT MAHABALI, MANIPUR",MANIPUR,23.0,7.6,7.5,307.0,1.5,0.516,221.0,153.0,2009.0,58.1149865882353,2,0
1260,1457,"IMPHAL AT KOIRENGEI, MANIPUR",MANIPUR,23.0,8.4,7.4,106.0,1.4,0.516,221.0,36.0,2009.0,58.62387364705883,2,0
1261,1458,"IRIL AT PORAMPET, MANIPUR",MANIPUR,23.0,9.0,7.8,221.0,1.3,0.516,221.0,77.0,2009.0,60.32620541176471,2,0
1262,1624,"IRIL LILONG, MANIPUR",MANIPUR,25.0,8.7,7.4,318.0,1.5,0.516,221.0,132.0,2009.0,60.240733647058825,2,0
1264,1627,"KIYAMGI, Imphal, MANIPUR",MANIPUR,25.0,7.9,7.6,185.0,1.3,0.516,221.0,115.0,2009.0,57.27963952941177,2,0
1265,1628,"MINUTHONG IMPHAL RIVER, MANIPUR",MANIPUR,26.0,8.0,7.6,202.0,2.5,0.516,221.0,85.0,2009.0,68.12047952941177,2,0
1266,1925,KHUGA RIVER (CHURACHANDPUR DIST.),MANIPUR,25.0,7.4,7.6,214.0,1.8,0.516,221.0,148.0,2009.0,60.61277952941176,2,0
1267,1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",MANIPUR,23.0,8.3,7.7,185.0,2.0,0.516,221.0,75.0,2009.0,64.65879247058822,2,0
1268,1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",MEGHALAYA,18.0,9.6,7.1,225.0,4.4,3.0,310.0,460.0,2009.0,89.27435882352941,3,1
1269,1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,19.0,8.8,7.2,131.0,0.9,0.516,221.0,205.0,2009.0,54.51304776470588,2,0
1270,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,24.0,7.4,7.8,272.0,0.9,0.516,8.0,295.0,2009.0,48.59648541176471,1,0
1271,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,24.0,7.5,7.8,327.0,1.2,0.516,0.0,56.0,2009.0,51.25610541176471,2,0
1272,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,26.0,8.1,7.8,365.0,1.3,0.516,13.0,33.0,2009.0,53.75970541176471,2,0
1273,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,26.0,7.9,7.5,350.0,1.8,0.516,41.0,90.0,2009.0,57.45208658823529,2,0
1274,1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",TRIPURA,28.0,6.6,7.7,143.0,1.3,0.0,201.0,322.0,2009.0,54.24697647058823,2,0
1275,1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",TRIPURA,29.0,6.3,7.6,164.0,2.8,0.1,442.0,577.0,2009.0,71.95247686274509,2,0
1276,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.0,5.7,7.8,170.0,3.4,0.2,469.0,608.0,2009.0,77.16435607843137,3,1
1278,1633,"SIMSANG, WILLIAMNAGAR, MEGHALAYA",MEGHALAYA,25.0,8.35,7.125,110.75,1.525,3.075,252.5,355.0,2009.0,59.824412058823526,2,0
1279,1632,"GANOL, TURA, MEGHALAYA",MEGHALAYA,24.0,8.45,6.95,104.25,1.2,2.6,222.5,312.5,2009.0,55.90698107843138,2,0
1280,1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",DAMAN & DIU,27.0,6.7,7.6,281.0,1.8965,2.13,221.0,468.0,2008.0,60.17950152941176,2,0
